2025-07-24 13:19:50 INFO  c.r.r.s.study.StudyMainController - Console is ON
2025-07-24 13:19:53 INFO  c.r.rxviewui.controller.LoginPage - logged In
2025-07-24 13:19:53 INFO  c.r.r.service.login.LoginController - 192.168.12.10
2025-07-24 13:19:53 INFO  c.r.r.service.login.LoginController - ip mismatched 192.168.28.232 and 192.168.12.10
2025-07-24 13:19:53 INFO  c.r.r.service.login.LoginController - IP not found
2025-07-24 13:19:53 INFO  c.r.r.service.json.WifiSettings - 192.168.12.10
2025-07-24 13:19:53 INFO  c.r.r.service.json.WifiSettings - Batch file created: set_static_ip.bat 
2025-07-24 13:19:53 INFO  c.r.r.service.json.WifiSettings - Running batch file as admin...
2025-07-24 13:19:53 INFO  c.r.r.s.f.controller.FpdController - Loading detector: X221AW2-B1C, SDK type: RAD_INNOCARE
2025-07-24 13:19:53 INFO  c.r.r.service.login.LoginController - initialized
2025-07-24 13:19:57 ERROR c.r.r.s.f.controller.FpdController - No devices found
2025-07-24 13:19:57 INFO  c.r.r.service.login.LoginController - No devices found!!!
2025-07-24 13:20:00 INFO  c.r.r.s.study.StudyMainController - Setting console values for body part: Chest
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - Setting Xray Console - kv: 70.0, ma: 80, mas: 4.0
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - setMa kv1: 70.0, ma1: 80.0
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - x: 175
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - Current Sent: 80.0
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - Calibration Val: 8.32
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - Calibration Val: 8.49
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - Calibration Val: 8.29
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - Calibration Val: 8.49
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - filamentCurrent: 8.32
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - KV Sent : 70.0
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - Calibration Val: 8.32
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - Calibration Val: 8.49
2025-07-24 13:20:00 INFO  c.r.s.r.TriggerCommandRxOld - Serial port is not open.
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - Calibration Val: 8.29
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - Calibration Val: 8.49
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - In short sending KV: 208
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - In byte sending KV: -48
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - setExposureTime 0.05
2025-07-24 13:20:00 INFO  c.r.r.m.s.SerialPortManager - Exposure Time Sent - 50
2025-07-24 13:20:00 INFO  c.r.s.r.TriggerCommandRxOld - Setting KV to: -48
2025-07-24 13:20:00 INFO  c.r.s.r.TriggerCommandRxOld - Serial port is not open.
2025-07-24 13:20:00 INFO  c.r.s.r.TriggerCommandRxOld - Setting Exposure Time to: 50 0 and G
2025-07-24 13:20:00 INFO  c.r.s.r.TriggerCommandRxOld - Serial port is not open.
2025-07-24 13:20:01 INFO  c.r.r.service.study.StudyService - current bodyPart chest AP
2025-07-24 13:20:01 INFO  c.r.r.s.preProcessing.PreProcess - Processing body part: chest
2025-07-24 13:20:01 INFO  c.r.r.s.preProcessing.PreProcess - Mat is 16-bit unsigned
2025-07-24 13:20:03 INFO  c.r.r.service.study.StudyService - Image received Found in FPD
2025-07-24 13:20:03 INFO  c.r.r.service.study.StudyService - mat size 838 * 1024
2025-07-24 13:20:04 INFO  c.r.r.service.study.StudyService - study mat.rows() * width : 1024 1024.0
2025-07-24 13:20:04 INFO  c.r.r.m.I.i.ImageDrawWrapperHandling - crop rect before CropLayoutWrapper{rectX=0.0, rectY=0.0, rectWidth=0.0, rectHeight=0.0} and multiple is 1.0
2025-07-24 13:20:04 INFO  c.r.r.m.I.D.MainDrawTool - ImagingParams is null
2025-07-24 13:20:04 INFO  c.r.r.m.I.D.MainDrawTool - HFlip is false, not applying HFlip
2025-07-24 13:20:04 INFO  c.r.r.m.I.D.MainDrawTool - L/R Label: L
2025-07-24 13:20:04 INFO  c.r.r.m.I.D.MainDrawTool - Text: Some Text
2025-07-24 13:20:04 INFO  c.r.r.m.I.D.MainDrawTool - Position Value: 175.0
2025-07-24 13:20:04 INFO  c.r.r.m.I.D.MainDrawTool - Invalid position value: 175.0
2025-07-24 13:20:08 INFO  c.r.r.m.I.i.ImageDrawWrapperHandling - saved label  LeftRightDrawWrapper{offsetX=50.0, offsetY=50.0, text='LEFT'} 
2025-07-24 13:20:08 INFO  c.r.r.m.I.i.ImageDrawWrapperHandling - ========================================================================
2025-07-24 13:20:08 INFO  c.r.r.m.I.i.ImageDrawWrapperHandling - Crop Layout X: 0.0, Y: 0.0, Width: 838.0, Height: 1024.0
2025-07-24 13:20:08 INFO  c.r.r.s.study.StudyMainController - Setting console values for body part: Chest
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - Setting Xray Console - kv: 70.0, ma: 80, mas: 4.0
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - setMa kv1: 70.0, ma1: 80.0
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - x: 175
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - Current Sent: 80.0
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - Calibration Val: 8.32
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - Calibration Val: 8.49
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - Calibration Val: 8.29
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - Calibration Val: 8.49
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - filamentCurrent: 8.32
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - KV Sent : 70.0
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - Calibration Val: 8.32
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - Calibration Val: 8.49
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - Calibration Val: 8.29
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - Calibration Val: 8.49
2025-07-24 13:20:08 INFO  c.r.s.r.TriggerCommandRxOld - Serial port is not open.
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - In short sending KV: 208
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - In byte sending KV: -48
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - setExposureTime 0.05
2025-07-24 13:20:08 INFO  c.r.r.m.s.SerialPortManager - Exposure Time Sent - 50
2025-07-24 13:20:08 INFO  c.r.s.r.TriggerCommandRxOld - Setting KV to: -48
2025-07-24 13:20:08 INFO  c.r.s.r.TriggerCommandRxOld - Serial port is not open.
2025-07-24 13:20:08 INFO  c.r.s.r.TriggerCommandRxOld - Setting Exposure Time to: 50 0 and G
2025-07-24 13:20:08 INFO  c.r.s.r.TriggerCommandRxOld - Serial port is not open.
2025-07-24 13:20:09 INFO  c.r.r.service.study.StudyService - current bodyPart chest PA
2025-07-24 13:20:09 INFO  c.r.r.s.preProcessing.PreProcess - Processing body part: chest
2025-07-24 13:20:09 INFO  c.r.r.s.preProcessing.PreProcess - Mat is 16-bit unsigned
2025-07-24 13:20:12 INFO  c.r.r.service.study.StudyService - Image received Found in FPD
2025-07-24 13:20:12 INFO  c.r.r.service.study.StudyService - mat size 838 * 1024
2025-07-24 13:20:12 INFO  c.r.r.service.study.StudyService - study mat.rows() * width : 1024 1024.0
2025-07-24 13:20:12 INFO  c.r.r.m.I.i.ImageDrawWrapperHandling - crop rect before CropLayoutWrapper{rectX=0.0, rectY=0.0, rectWidth=0.0, rectHeight=0.0} and multiple is 1.0
2025-07-24 13:20:12 INFO  c.r.r.m.I.D.MainDrawTool - ImagingParams is null
2025-07-24 13:20:12 INFO  c.r.r.m.I.D.MainDrawTool - HFlip is false, not applying HFlip
2025-07-24 13:20:12 INFO  c.r.r.m.I.D.MainDrawTool - L/R Label: L
2025-07-24 13:20:12 INFO  c.r.r.m.I.D.MainDrawTool - Text: Some Text
2025-07-24 13:20:12 INFO  c.r.r.m.I.D.MainDrawTool - Position Value: 175.0
2025-07-24 13:20:12 INFO  c.r.r.m.I.D.MainDrawTool - Invalid position value: 175.0
2025-07-24 13:20:15 INFO  c.r.r.m.I.i.ImageDrawWrapperHandling - saved label  LeftRightDrawWrapper{offsetX=50.0, offsetY=50.0, text='LEFT'} 
2025-07-24 13:20:15 INFO  c.r.r.m.I.i.ImageDrawWrapperHandling - ========================================================================
2025-07-24 13:20:15 INFO  c.r.r.m.I.i.ImageDrawWrapperHandling - Crop Layout X: 0.0, Y: 0.0, Width: 838.0, Height: 1024.0
2025-07-24 13:20:15 INFO  c.r.r.s.study.StudyMainController - Setting console values for body part: Skull
2025-07-24 13:20:15 INFO  c.r.r.m.s.SerialPortManager - Setting Xray Console - kv: 75.0, ma: 100, mas: 16.0
2025-07-24 13:20:15 INFO  c.r.r.m.s.SerialPortManager - setMa kv1: 75.0, ma1: 100.0
